wallet,score,deposit_amount,borrow_amount,repay_amount,repayment_ratio,borrow_deposit_ratio,liquidations,active_days
0x019ea1afabcbd84d922043c4261052a583315d2c,596,232009.672,2.86E-07,1.78E-07,0.624250277,1.23E-12,1,111
0x019ed608dd806b80193942f2a960e7ac8abb2ee3,338,8.7943,1.88E-09,2.38E-10,0.12676722,2.14E-10,3,65
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,581,1.06E-05,0,0,1,0,0,0
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,589,5.35E-06,0,0,1,0,0,6
0x01a0de8ff66f6c050bf45c36f46e74d359e7f85a,581,1.50E-09,0,0,1,0,0,0
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,581,1.5,0,0,1,0,0,0
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,614,7193.290251,1725.923521,1734.482621,1.004959142,0.239935198,0,73
0x01a10e5ada8f1c1117f185493a0bb4f299f7b8c0,210,65,20.15000356,0,0,0.310000055,0,55
0x01a11a6eef76d13a789bf944dbcfe7e2b27411ed,581,1.07E-12,0,0,1,0,0,0
0x01a15c5109cb9935d9528c9348a2996559151c26,581,1.07E-12,0,0,1,0,0,0
0x01a1c554806b5754fc768fb6037631e3842dab5d,209,0.1,0.005,0,0,0.05,0,0
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,90,0.011,0.005178849,0,0,0.470804492,0,0
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,462,2532.467385,3580,3401.253431,0.950070791,1.413641108,0,85
0x01a2c0cc3fc848d1cbfa4198822349c85905785b,581,5.00E-10,0,0,1,0,0,0
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,232,910.2177353,665.9240817,299.5978244,0.449897868,0.731609653,0,40
0x01a3049804d40609f2edc1b5d73610bcd8796ae1,581,0.0973,0,0,1,0,0,0
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,425,14000,10000,10043.24548,1.004324548,0.714285714,0,32
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,545,60.89778113,7.892259814,7.892259814,1,0.129598479,0,0
0x01a4f75344f665629c714f6623b784509159d4bc,581,600,2.30E-10,2.30E-10,1.000001573,3.84E-13,0,0
0x01a580e1370e798c48abda6b2f605035f2127d5c,388,33771.89214,9800,3800.295933,0.387785299,0.290182142,0,80
0x01a71e7b07cbe684439eb0570a93055af7c15b57,171,0.0272,0.005,0,0,0.183823529,0,0
0x01a762e99a74132ff61cebd92262fc54463320e5,504,224.184834,3.70E-09,2.26E-09,0.611292158,1.65E-11,0,46
0x01a7749f10af218e842eaa97ef66b06870f9002a,684,0,0,0,1,0,0,76
0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,581,1.02E-12,0,0,1,0,0,0
0x01a8b987d4350c58a3a16456d5f7cc3255c425b0,581,0,0,0,1,0,0,0
0x01a94e74ec7264b4be34d9a68f8cd1decc9bcdb6,620,10,0,0,1,0,0,29
0x01a97118d81e6ccd319a27dbfad2b601774399d2,97,0.58,0.26,0,0,0.448275862,0,0
0x01a9766c63c57694307eb20b75796a252d549819,596,1.03E-12,0,0,1,0,0,11
0x01aa226e0895cfc97fee2121222dd005160ea9c2,581,0.004113117,0,0,1,0,0,0
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,292,49906.61601,13087.76973,2.10E-07,1.60E-11,0.262245185,0,106
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,581,1.03E-10,0,0,1,0,0,0
0x01aafa85d27eda7cc530132827ba834c269a7cbd,581,0,0,0,1,0,0,0
0x01ab50c379aa098a199feda4c5a51d623ffcd764,581,0,0,0,1,0,0,0
0x01ac60352b386d551222c877925f524d43725149,581,0,0,0,1,0,0,0
0x01accec19e099cc37d9fa9f7027dd89c8a9831d5,581,1.05E-09,0,0,1,0,0,0
0x01adf60f3a3455f78cd196763c1203c8fde2c039,581,0.006358479,0,0,1,0,0,0
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,639,21108.10613,61080.6976,101053.4721,1.654425637,2.893708096,0,29
0x01af4808da010aad7b2c977f51508a1402c8cbbc,353,115125.6424,105350,95463.44553,0.906155155,0.915087184,0,16
0x01af60b03e2b9cbf947568552462f9182b959db0,85,7.41E-08,5.89E-08,7.70E-09,0.130720462,0.795153241,0,23
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,581,3.00E-12,0,0,1,0,0,0
0x01b037084eba7e4519dbfc9ba026ae696746e033,611,112.2494328,0,0,1,0,0,22
0x01b05f41b22b8ab004b064cd6404e90ca46840fd,581,0.003796414,0,0,1,0,0,0
0x01b06d543b68067f7d78427d651b1190c10e0456,581,4001,0.3,0.3,1,7.50E-05,0,0
0x01b0b2d9991112703bb96ba7b603f89788d2c6d6,581,8.58E-12,0,0,1,0,0,0
0x01b0ea8755979c2030d642b74c5dcbde220351df,581,1.02E-12,0,0,1,0,0,0
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,581,1.11E-12,0,0,1,0,0,0
0x01b19a62cba8bbc553b0137257f72371c826c403,490,234.5,146,146.0000524,1.000000359,0.622601279,0,62
0x01b27aeaa3b67577609538155d637b08f0779069,16,9.86E-09,1503.4,0.399327124,0.000265616,1.52458E+11,0,7
0x01b2e0fc91754fa2daa9a69fe4ef69c03cb50bc0,588,2.20E-12,0,0,1,0,0,5
0x01b344118ff55134f042bb19ca4a77cd3212dc19,581,1.33E-14,0,0,1,0,0,0
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,625,81271.57477,10000,10011.65379,1.001165379,0.12304425,0,58
0x01b3bd82da83c842d8220c8fef9358abeffd537e,533,4111,700,700,1,0.170274872,0,0
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,301,2395.718,500.0000001,8.73E-08,1.75E-10,0.208705699,0,101
0x01b44fd30ad33b88d0ebe0e22faa52cfe0f8ae7e,223,0.01,2.00E-15,0,0,2.00E-13,0,0
0x01b45138c79d97335df9fef8c3a325eaa764d29c,595,1.06E-12,0,0,1,0,0,10
0x01b457774fee6105593031a3eb023a873c450c4a,581,1,0,0,1,0,0,0
0x01b572c14af90297b04955659cf86aec87dad0b2,508,1153,300,300,1,0.260190807,0,0
0x01b590b256dcb6300fe43fa2c629dd9fd2838ed4,584,143.2,0,0,1,0,0,2
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,266,4130.980625,8366.405,3503.456229,0.418752885,2.025283041,0,81
0x01b630e4c8c64c9abfd843c2c7ec3b0fcd1cf609,595,0,0,0,1,0,0,10
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,581,1.11E-12,0,0,1,0,0,0
0x01b7b1df70e1b455e1086aef7488f1131183107b,585,5.01E-10,0,0,1,0,0,3
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,139,100,30,0,0,0.3,0,0
0x01b84c86f45b3961296286d8ef8ec49709606b36,581,1.02E-12,0,0,1,0,0,0
0x01b8674543a3480a6a4c44014d226b27db2d65db,7,0.014784929,5,0,0,338.1822046,0,0
0x01b8884b83882069d08c86b053bb1027d04dce96,581,5900,7.00E-10,7.00E-10,1,1.19E-13,0,0
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,388,103.42,71,71,1,0.686520982,0,0
0x01b8a5c4f22ca9707d1865ff2c4712829b6175f6,608,4.392181871,0,0,1,0,0,20
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,544,10445.20918,8.00E-09,4.21E-09,0.526690872,7.66E-13,0,98
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,1000,2.507270139,6.82E-10,1.37E-09,2.006955441,2.72E-10,0,43
0x01b94f94cbf9fe4509b0beaa8dd6fb510dad01e5,581,0.1,0,0,1,0,0,0
0x01bb074c844b1129c8e26ed5d27186cf53198f6c,581,18520,0,0,1,0,0,0
0x01bb8b57808786461b7db3dd5975280f189307a3,223,0.01,2.00E-15,0,0,2.00E-13,0,0
0x01bbec9408cf03e8188f44f12636b63e8faba019,319,13.3546718,4.01E-10,0,0,3.01E-11,0,71
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,149,18604.67515,16141.16416,2.32E-08,1.44E-12,0.867586455,0,105
0x01bcfd7986c68df30f8b3d3f92a44e5664657ab9,646,0,0,0,1,0,0,48
0x01bd177d908a1ec1f5e965434930056210bf64b1,581,1.3,0,0,1,0,0,0
0x01bd2bdb16eb1e61d368b60efb988adcb433a7ec,581,0.1,0,0,1,0,0,0
0x01bd8aac958c6e728557bcac756273ddd65bf19c,587,0,0,0,1,0,0,4
0x01bdeac39c807252d9dc00d1d69987234d376ec6,591,0.033753689,0,0,1,0,0,7
0x01be938672471bbb0fa1dfd223dd2aad2e389559,456,1.78E-09,7.90E-10,7.90E-10,1.00000043,0.444444453,0,0
0x01bfb07fe3dcdfe459de2fb627a96a11f33cab57,639,2.81E-09,0,0,1,0,0,43
0x01bfc30251bfb5b68e7e7a69fec81d8adcebc4f1,581,1.11E-12,0,0,1,0,0,0
0x01bfda329ad313306320b11c6845f24294286f26,616,0.738544305,0,0,1,0,0,26
0x01c08ae3a3a5595440144639d1bd16e8fc94f297,589,1.18E-14,0,0,1,0,0,6
0x01c20f8119a4243dfbde6ef19968bf1a7ac8f2ec,581,9.99E-09,0,0,1,0,0,0
0x01c38875ab789cb12efcd791db91217a00fd01fa,699,175.7109105,0,0,1,0,0,87
0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,583,75.03,0,0,1,0,0,1
0x01c4905e81eb6ebb919a802215b465137d1ba3a6,581,0.003988599,0,0,1,0,0,0
0x01c4fbfa5cd0515cb51a75a92480583db1d018c2,581,0,0,0,1,0,0,0
0x01c5668541751d62e3d36a7f8af12ceed452f312,581,0.004144016,0,0,1,0,0,0
0x01c5c4ca74a665e40e96ed8ff221500b6366b8a6,557,5897.698053,1.06E-07,6.25E-08,0.590432239,1.80E-11,0,91
0x01c5c9f1b50986663d545b474b3acbf9e1b25c51,9,851.7429586,834.0661167,0,0,0.979246272,0,2
0x01c60af7f7193370a9447a12c885427cb94f21e6,147,8855.930846,4657.298215,0,0,0.525895956,0,53
0x01c6e66c0dcadda3f6bee43af37c51fad41c3955,581,1.82E-12,0,0,1,0,0,0
0x01c717a8e3558ca44d473a5882e938572f1f7d93,486,22640.40431,6.21E-09,3.49E-09,0.561258354,2.74E-13,0,46
0x01c7602892dda14261fdd4ae9c6b590ae65d3256,274,120.6362151,4.46E-13,0,0,3.70E-15,0,38
0x01c7b3b2be439441e3cc8644b64b664d5e4e997f,581,2,0,0,1,0,0,0
0x01c7ce0a635c1fa6f18f4bb5b8ae4b86cc3e68af,581,1.631097489,0,0,1,0,0,0
0x01c83e2a373ba4bf2cbe51087d97483e9f88c415,581,509.3117895,0,0,1,0,0,0
0x01c96c01e8169279e9a7348474c46a8861fc01b8,581,1.11E-12,0,0,1,0,0,0
0x01cb1826cd50f7f15626a1283ae812ad0a273388,329,446.5425914,9.50E-08,5.62E-09,0.05911253,2.13E-10,0,63
0x01cbb47731aa829baa27ece1e69efb8fa29d1cba,581,1.73E-12,0,0,1,0,0,0
0x01cc1a92aafe7e49a0f18c3fafd3684ea829d9a4,581,4.96E-08,0,0,1,0,0,0
0x01cc4ec22fd137f9a33f188fcf3078b5755368b5,581,3,0,0,1,0,0,0
0x01cc647103f4ce8a8f7985df8101d24aab029bf3,581,0,0,0,1,0,0,0
0x01cd8b637e1e131827260aaf777a587b4aed1c54,581,1.19E-12,0,0,1,0,0,0
0x01cdcc99a4f9a68be18504750b219caa881841eb,631,0,0,0,1,0,0,37
0x01ce064bf433bb179791260c080630fe63684eac,188,280,170,60.00248583,0.352955799,0.607142857,0,7
0x01ce5973ebf4f7043d61cb48a7e25501afbafad7,581,1.14E-12,0,0,1,0,0,0
0x01ce6e8e667d8a40d05cfdfac97194198069fdd8,581,0.006551017,0,0,1,0,0,0
0x01cf15d50e91ea8731572a07afbf782233339ad7,581,1827.033749,467,425.0492341,0.910169666,0.255605568,0,77
0x01cf5fff6ee551a7d3fdbb32c6a8ad9ef31c4829,608,113.4937693,1.17E-10,1.18E-10,1.004070334,1.03E-12,0,19
0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,421,2.56E-07,4.08E-07,3.61E-07,0.885475269,1.593687443,0,72
0x01d04f947cf6e5e4ffb9d76b40ed83daafa76e5a,581,2.00E-12,0,0,1,0,0,0
0x01d05838b47fe9608cf58d9688e9b5b46816ae91,588,1.03E-12,0,0,1,0,0,5
0x01d176f95b77ca6dcbadda21f6b8c7bf8ec3c3ee,583,0.012351797,0,0,1,0,0,1
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,120,502.5425859,333.09,0.090023035,0.000270266,0.6628095,0,62
0x01d2e7a456071dff8dbc273c1f6812d3c5f6ac10,581,1.5,0,0,1,0,0,0
0x01d2f11ad6668e28ce07da387d08bedd57f4a85a,223,0.186768866,3.32E-10,0,0,1.78E-09,0,0
0x01d36303366ee9e94c3cfed0c9dd41857d6f644d,581,1.44E-12,0,0,1,0,0,0
0x01d37cdae14bc9e2e10b6a71a0c72998f44e225c,553,4000,400,400,1,0.1,0,0
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,274,43.5,7.15E-11,3.50E-12,0.048967874,1.64E-12,0,25
0x01d43fcfb3a9e93be5344d1011162d548db936c3,392,16352.35222,13164.51711,13231.0662,1.005055186,0.805053422,0,19
0x01d48c3d1feaecce1256f98f80162103d588e830,611,0.00026,0,0,1,0,0,22
0x01d4bd1ce999e641430deed48f715c2113da3187,592,0.007798196,0,0,1,0,0,8
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,588,0.095866258,6.50E-10,6.50E-10,0.999905017,6.78E-09,0,5
0x01d56c115f9afd657dd4eeb9ece38d6cf73975d6,378,359.1472015,259.1472015,259.1477364,1.000002064,0.721562636,0,0
0x01d5c613f8bd10e5e312a34a60fbdeae0add19e3,587,0.007744787,0,0,1,0,0,4
0x01d616e83175a410b31253ffa1f78ccb3884fddd,243,48848,8232.154713,3.29E-09,4.00E-13,0.168525932,0,50
0x01d659a033bcfb4241fdfbfb95932a4e218805a3,584,4.4,0,0,1,0,0,2
0x01d6b75a2b5048b5e528550e84e74ce08df912a4,581,0.0948,0,0,1,0,0,0
0x01d754f2a403bf165aa04aff1940176581263ba3,587,0.023098108,0,0,1,0,0,4
0x01d77b358a5e2b12d60e7bfec4cff8ad54b63fd7,581,9.36E-09,0,0,1,0,0,0
0x01d7fe53ca0c7558c7a410ef969677a7e9ec53a7,620,1.83000001,0,0,1,0,0,29
0x01d8390b924427ace5dd259f5d0541ab9585a3e8,581,173.5779583,0,0,1,0,0,0
0x01d83a95e445a001194ab79a4d7cda5acfcf6dc1,581,4900,1,1,1,0.000204082,0,0
0x01d852b6949f38b027571b5baa713da88e5b4db3,581,8.81E-12,0,0,1,0,0,0
0x01d91f7c1cbd33ac7d40842569789cc043890712,642,3.01E-10,0,0,1,0,0,45
0x01d971f8b52ac1d3667e00407e48254380512e0c,581,1.11E-12,0,0,1,0,0,0
0x01d9816465ee701cb650edf27de69b02fa272454,406,18.29,11.5,11.50261953,1.000227785,0.628758885,0,1
0x01d9c396e5eeb80380af396b758f10c01100bbb7,693,492.1015794,0,0,1,0,0,83
0x01daab3d40bdda5b8125c4aecbaef6ee2f262efa,683,236711.1969,1.81E-07,1.82E-07,1.002663157,7.66E-13,0,75
0x01dd25a6619a9953e83668c98594f2d3035946d4,595,265.0323579,0,0,1,0,0,10
0x01dd5d5d0b0bb5bf8dbf7e6d6d8a711578534a58,581,1465,2.09E-10,2.09E-10,1.000014378,1.43E-13,0,0
0x01dd69ba92d5217d7d089bd2481151cdff43cb80,581,4000,0,0,1,0,0,0
0x01dda15bf1757e1e8542685c0c8b3362594541fe,599,0.002256285,0,0,1,0,0,13
0x01ddafdf69ca8f68849792a529e9876eca5b7c60,581,1.128901658,0,0,1,0,0,0
0x01de22e803cd36ef6a998bff17354ac530311e08,110,8475,3894.389025,0,0,0.459514929,0,12
0x01df05ac0537407f6806fe2b043cc90cff0309ef,581,0.999395244,0,0,1,0,0,0
0x01df1820734306731510aa06ac7903b349f112d4,605,100.04,0,0,1,0,0,18
0x01df5786b43e513ba91d24082cbe82046199c03b,583,0.018560173,0,0,1,0,0,1
0x01dfc8d38640393a0a4d5f6f3b1f6cec158abf21,141,239.5481181,87.23396924,0,0,0.364160528,0,15
0x01e05c9e290cc8954ea88d811244139d6bacd66b,581,1.11E-12,0,0,1,0,0,0
0x01e0647f46e0122dbab82dda67af432614b50f6c,581,0.0443,0,0,1,0,0,0
0x01e0991d5803659f581a670f955b3079e419be3b,581,100,4.00E-11,4.00E-11,1.00000075,4.00E-13,0,0
0x01e0c7b70e0e05a06c7cc8deeb97fa03d6a77c9c,581,9.78E-14,0,0,1,0,0,0
0x01e156b9378aaaf9215cc50f0e6b1ead24fff6b0,65,1007.450833,568.61,0,0,0.564404715,0,1
0x01e198818a895f01562e0a087595e5b1c7bb8d5c,261,772.9700001,274.8212174,0,0,0.355539306,1,103
0x01e1e6302187f122cbeee03913c80efbe4c049f4,616,0.309,0,0,1,0,0,26
0x01e21477fc4a6395ca9b6873c014a1c7181158e1,371,500.1318349,500,500.372236,1.000744472,0.9997364,0,4
0x01e39d91be30aaa753a7ff3256cd371abcc17d62,581,0.1017,0,0,1,0,0,0
0x01e47909e37b86e1eed4b8bad33e4750b1f20ec7,581,1.17E-12,0,0,1,0,0,0
0x01e49a2483d3337c0c4ba9dba68f28f6a36398ff,581,172.6963655,0,0,1,0,0,0
0x01e4ac55758ba9f93d28aeb4f3922b6a7905aaed,939,0,3.16E-08,6.32E-08,2.000000656,0,0,0
0x01e5a509402cd50fa2bf506a4ac58ac5fd2ad4f9,581,0.093,0,0,1,0,0,0
0x01e62987e05a45c8c304afa015d4fc3cdfcb944b,108,2452,1163.811921,0,0,0.474637815,0,14
0x01e6f806b2d34a64bbd982731f49fe6babbed7b7,581,15000,1.50E-09,1.50E-09,1,1.00E-13,0,0
0x01e6fd0ae73d9194b19f9b376065577927a0d5f5,291,28.71872902,1.95E-09,0,0,6.79E-11,0,50
0x01e7ad3b646b58a1e976230f9bf0215235132a76,581,0.004078836,0,0,1,0,0,0
0x01e859c314e9ae31bbd455affaa2a54ce3f3019e,179,1710.870778,531.5236221,2.00E-11,3.76E-14,0.310674324,0,32
0x01e8a979e7c5a1bb5c7af02a5f11263d0af4c19e,584,0,0,0,1,0,0,2
0x01e91f9f5612d156f617474a8c231fa3eda78f56,562,4274.385258,2600,2618.084074,1.006955413,0.608274604,0,111
0x01e9bdde9367a41dbb7883042d524720b207fc2c,581,1.00E-12,0,0,1,0,0,0
0x01eacf1d1ccf7f656fda1b95beafdb3c7fc396a7,102,0.532625286,350.16,0.160017746,0.000456985,657.4227867,0,70
0x01eb9de460ba2c8058094398528eb63cb426e1ad,588,2.20E-12,0,0,1,0,0,5
0x01ebce016681d076667bdb823ebe1f76830da6fa,179,57318.60655,57886.63,147.6651872,0.002550938,1.009909931,0,127
0x01ec73e85387403880b4e3bec129011d705597a5,371,1.99E-09,1.49E-09,1.49E-09,1.000278944,0.750820912,0,1
0x01eccdb2d737b7a41f7aa4ee4358be8304b15588,561,3638.173248,5.13E-09,4.13E-09,0.805182888,1.41E-12,0,37
0x01ef754f461fd19d4a7ed320c83967daabf3d303,581,5997.899,0,0,1,0,0,0
0x01efa99a5c0b22ea6e5bfd65755c21291f3975b2,581,1.36E-14,0,0,1,0,0,0
0x01efd269b5c99b2b64344f1785a47e25521bff14,658,269.7224464,0,0,1,0,0,57
0x01f0445e1b716a459c6ebe591396fd39a7bcf0ef,195,0.1,0.01,0,0,0.1,0,0
0x01f0592d70220b0bc1802d27d90c22ff40dd7161,622,4337.58769,6.00E-10,6.00E-10,1.000385137,1.38E-13,0,30
0x01f0d5ddaeeb6a72adfe7317c29e74fa27a7586a,581,0.033,0,0,1,0,0,0
0x01f0e6c7770fb8b2f5cc4192ac01fed4169939a2,417,0.105174666,1.00E-10,5.00E-11,0.50003172,9.51E-10,0,11
0x01f0ff5cdd43d82a60f6a34728b71aa7e6f634c4,581,45,0,0,1,0,0,0
0x01f1653767650005337f99854cc99b5ee12229c5,697,0,0,0,1,0,0,86
0x01f19cf8a76594dcd6ad72d6968d3fe2267e63bd,581,0.099866243,0,0,1,0,0,0
0x01f1ae8f24996231dec702d1456eaa3b8f4d9efc,588,0.001077502,0,0,1,0,0,5
0x01f2f5cede4da7765dca5bcc7784d57951b39258,605,3.63E-09,0,0,1,0,0,18
0x01f39cba6f6ca1cbe205655f397db9abc6cb05ef,581,10,4.00E-10,4.00E-10,1,4.00E-11,0,0
0x01f3f3f49de0fc38bdf70e8c941d972cdf870a82,193,1156,155.0000277,0,0,0.134083069,0,6
0x01f4ab6cd1d55e15c361faf58d8f278df3213822,581,7000,0,0,1,0,0,0
0x01f4f43ed2f3f9c5761851a5ec025035c5181430,581,1.02E-12,0,0,1,0,0,0
0x01f53288c7cc98c053efeef23ba660ef2493f646,95,4.53164344,2.124859866,0,0,0.468893878,0,3
0x01f548245a230862b0344c2b01ee2c0c3295360e,624,3676.023764,0,0,1,0,0,32
0x01f55b5372ecaf891d1af44f9197361362e9e2f8,616,168.1130614,0,0,1,0,0,26
0x01f562afdd11c353a9b56028b2a34d2bbbde4b14,226,4133.339058,1500,3.53E-08,2.35E-11,0.362902723,0,78
0x01f62341f6eb0b03584fca08c165aee0312b1084,416,160.4652946,148.5513966,149.0288144,1.003213823,0.925754052,0,37
0x01f653058536d36bac0b16b90075f1f2acd83f4f,82,0.02,0.01,0,0,0.5,0,0
0x01f73f5a9da9f2989d9c3933a4b99d080324a91e,279,92.70278631,33,13.65032601,0.413646243,0.355976355,0,6
0x01f8739eeafd143dc5ba952c2731aeb98c309b05,587,0.002278233,0,0,1,0,0,4
0x01f890b15fc99eccfb75b97c6fa0da97deef966e,507,19467.75436,5495.394787,5495.984467,1.000107305,0.282281905,1,5
0x01f9605611b8490c0c70f40979c61b21dc1b6f3e,367,5.25E-10,4.00E-10,4.00E-10,1,0.762370108,0,0
0x01f9df3cdb1bef9e545192e05bde30c9baea4ae7,581,0.015334641,0,0,1,0,0,0
0x01fafce84d64cb19cbee9c511f7569432e333962,581,0.103543413,0,0,1,0,0,0
0x01fb51f8a664f0f2b7cf8f6eee89f7c1b7e05ba1,263,107800,3.20E-08,0,0,2.97E-13,1,36
0x01fe10d03ae408b8af5b19b3b70c67980cf1bdcd,581,2.18E-13,0,0,1,0,0,0
0x01ff3a6ae27f59ac1a706568749aac2632520008,286,0.250000001,5.75E-10,0,0,2.30E-09,0,47
0x01ff5a365d6cdaa587779491837ad55d4862e906,585,2.70E-12,0,0,1,0,0,3
0x01ff899667efd1331384da95697dd2e6fc17c188,266,4280,6.00E-09,0,0,1.40E-12,0,32
0x02011525ccae23e3593bfe8ecc18f716c9e67438,487,2535.684491,7.53E-10,5.01E-10,0.664827395,2.97E-13,0,19
0x02018c095778c82015bc7e48df4154519d62605a,589,2.6,0,0,1,0,0,6
0x0201c8796114f0896085dccb8231db824bf0e1d1,587,5.75,0,0,1,0,0,4
0x020245ea7a029bcfc193b0819cbfca6e96675e95,183,5399.256471,3315.258439,3.95E-09,1.19E-12,0.614021293,0,98
0x020265bc7ecc8b018c496f8bc4c6aa3ed1784e5a,613,9959.495186,3.20E-08,2.51E-08,0.783211046,3.21E-12,0,81
0x0202ef0ff22c58039de970c4460c9ebd2ed6b309,656,146.8096387,20,20,1,0.136230837,0,84
0x02030f00b8c816895f3ee4e341f381df245c8ba4,611,0.00026,0,0,1,0,0,22
0x020382149c54575b9215b536e9b39aa57a6f6426,593,0.003554169,0,0,1,0,0,9
0x020421af918192bb67d35e9ff8caeb692bf4d196,583,2.72E-11,5.90E-17,5.90E-17,1,2.17E-06,0,1
0x02046acacadb33eb1f56bc4c898ef0a54318c971,585,0.009435295,0,0,1,0,0,3
0x020549fe67d28f6fda4b7fc404f8195866110927,581,0,0,0,1,0,0,0
0x020636327a0ea3a6ab57751a51564aca8a266683,581,1.11E-12,0,0,1,0,0,0
0x0206539c19b2791dfa12ef09a64f37bf81c7bdbc,645,0,0,0,1,0,0,47
0x0206bc8fc7c1e8635d14f73c0fdb035493f2fd84,581,500,0,0,1,0,0,0
0x020793b7db7551b1d70877579370096b3db0db07,682,155702.0242,495.3763285,495.3787421,1.000004872,0.003181566,0,75
0x0208a135fa0a8236d2ff8b220037e75922971bb7,581,0.006289365,0,0,1,0,0,0
0x02090a54a4be0b3515a673b720381086a5fd59e4,589,0.019113022,0,0,1,0,0,6
0x0209707c0d22fdf56004f99d141df2e4a93ff21a,12,8461.907302,8100,0,0,0.957231001,0,4
0x020989d06ab6d1900d1152ea3fb4a756e3ec096e,594,1556.012103,2.00E-09,2.00E-09,1.001602368,1.29E-12,0,9
0x020aa5bec1a613a41519421058cab6196db88cdb,182,4,0.575190007,0,0,0.143797502,0,0
0x020b1d7007c0d7c42fdb22ed5c31590ccab0c402,539,4000,600,600,1,0.15,0,0
0x020b932b9ba829010d54fb9c397955523b47e363,581,3.38E-07,0,0,1,0,0,0
0x020be4338b750b85c73e598bf468e505a8eb76ea,612,177.999,1.60E-11,1.60E-11,1.000000937,8.99E-14,0,23
0x020d26d3389a999835b7f666e8b3c5efb44f12e8,589,1.31E-12,0,0,1,0,0,6
0x020d51824fd9968c7620a703120f6fcdec8cc33e,607,0.025544538,0,0,1,0,0,19
0x020d56e549db2ca35fac74118b28f159500701c0,555,891.621925,1979.057478,2581.162235,1.304238136,2.219615088,0,60
0x020d8c51dcfc958099b4bdd433492c0aa7dbedcd,704,37.7588865,0,0,1,0,0,91
0x020fdc5da72fc36e81a5cbbee9baa451cacc9f8c,592,0,150,150.0384278,1.000256186,0,0,8
0x020fe455d61d20f1f7eab9c3f9540a3ab8a35482,252,249.0517618,72.0197557,8.50E-11,1.18E-12,0.289175853,0,82
0x021028695eafdde60e139d87000a8bd6cb65645e,581,8.668629048,0,0,1,0,0,0
0x02108bb399fe187b5efa1174a94c9a5944f9d7b9,581,1.00E-09,0,0,1,0,0,0
0x02109c4e00d7a22a9e00ff429a42ff8f14ca090b,595,0.009417,0,0,1,0,0,10
0x021174b0d7d6040b503d7a967e9b56c0ad40da5c,591,0.000954361,0,0,1,0,0,7
0x0211cc3e0a76e7638b6d2f540b444d313448eb91,153,2,0.5,0,0,0.25,0,0
0x02129dacaf309e51cc4f6f0635876f03789ae77b,581,0.000478016,0,0,1,0,0,0
0x0214917734b5d8ea94239b31df6cb2762e7b9dfa,595,1.02E-12,0,0,1,0,0,10
0x0214b549ba0b87c4e614e0c986036cf6c1a9979e,581,0.004,0,0,1,0,0,0
0x0214c5c41f5249166aab9a12213ac0e2119d2cc8,762,68807.41693,4.10E-09,4.10E-09,1.000000574,5.96E-14,0,134
0x0215c2f6db85805f14b1336a9fbb776f3f4e761c,581,0.3,0,0,1,0,0,0
0x021629275e3b9846e1c274270858923561738de4,581,1.17E-14,0,0,1,0,0,0
0x02164c173b2043edc72d4a72e88f661a4da3c779,581,267.6862576,0,0,1,0,0,0
0x021690c899ae56dbcf851ba0305659d39b557622,557,1634.789384,745.3412574,745.4020082,1.000081507,0.455924943,0,77
0x021692861cf66465a67474eee95d3aeb60ee6171,581,0.001007239,0,0,1,0,0,0
0x021699aaf005dabd166bf803c65fc90529fcff4a,583,0.01,0.001,0.00100001,1.00001025,0.1,0,22
0x0216bebed0b277842b010943d820e00993127859,587,2.07E-12,0,0,1,0,0,4
0x0217a24fcd55d5efb5e3805c8c2cb317098c71a9,581,1.148984078,0,0,1,0,0,0
0x0218326332b562c795c8c014e441fb8816bc64f6,581,1.11E-12,0,0,1,0,0,0
